Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,Season
E0,20/08/2001,Everton,Tottenham,1,1,D,0.0,1.0,A,D. R. Elleray ,18.0,7.0,11.0,2.0,15.0,12.0,8.0,0.0,3.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,21/08/2001,Arsenal,Leeds,1,2,A,1.0,1.0,D,J. T. Winter ,14.0,5.0,5.0,2.0,28.0,29.0,10.0,2.0,4.0,5.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,21/08/2001,Bolton,Middlesbrough,1,0,H,1.0,0.0,H,S. W. Dunn ,13.0,11.0,3.0,4.0,19.0,16.0,5.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,21/08/2001,Ipswich,Derby,3,1,H,1.0,0.0,H,E. K. Wolstenholme ,30.0,2.0,18.0,2.0,21.0,14.0,19.0,2.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,22/08/2001,Blackburn,Man United,2,2,D,0.0,1.0,A,A. G. Wiley ,12.0,18.0,5.0,7.0,18.0,16.0,3.0,8.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,22/08/2001,Fulham,Sunderland,2,0,H,0.0,0.0,D,B. Knight ,13.0,8.0,5.0,3.0,18.0,20.0,8.0,9.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,25/08/2001,Arsenal,Leicester,4,0,H,2.0,0.0,H,A. P. D'Urso ,20.0,2.0,11.0,0.0,14.0,20.0,9.0,0.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,25/08/2001,Blackburn,Tottenham,2,1,H,1.0,0.0,H,S. G. Bennett,12.0,12.0,7.0,5.0,14.0,11.0,3.0,6.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,25/08/2001,Everton,Middlesbrough,2,0,H,1.0,0.0,H,U. D. Rennie,7.0,5.0,5.0,1.0,25.0,23.0,3.0,6.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,25/08/2001,Fulham,Derby,0,0,D,0.0,0.0,D,M. L Dean,10.0,9.0,1.0,2.0,12.0,14.0,11.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,25/08/2001,Ipswich,Charlton,0,1,A,0.0,0.0,D,S. W. Dunn ,17.0,13.0,11.0,6.0,22.0,20.0,6.0,1.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,25/08/2001,Southampton,Chelsea,0,2,A,0.0,1.0,A,D. R. Elleray ,8.0,7.0,2.0,2.0,13.0,18.0,6.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,25/08/2001,West Ham,Leeds,0,0,D,0.0,0.0,D,P. A. Durkin ,11.0,10.0,3.0,4.0,19.0,14.0,5.0,8.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,26/08/2001,Aston Villa,Man United,1,1,D,1.0,0.0,H,G. P. Barber ,11.0,13.0,4.0,7.0,9.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,26/08/2001,Newcastle,Sunderland,1,1,D,1.0,1.0,D,M. A. Riley ,16.0,6.0,6.0,3.0,19.0,18.0,10.0,4.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,27/08/2001,Bolton,Liverpool,2,1,H,1.0,0.0,H,G. Poll ,11.0,18.0,4.0,7.0,13.0,11.0,4.0,6.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,08/09/2001,Chelsea,Arsenal,1,1,D,1.0,1.0,D,M. A. Riley ,10.0,14.0,5.0,11.0,20.0,20.0,5.0,6.0,1.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,08/09/2001,Derby,West Ham,0,0,D,0.0,0.0,D,C. R. Wilkes,6.0,10.0,3.0,4.0,22.0,19.0,3.0,4.0,5.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,08/09/2001,Leeds,Bolton,0,0,D,0.0,0.0,D,S. G. Bennett,11.0,8.0,6.0,4.0,13.0,17.0,7.0,5.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,08/09/2001,Leicester,Ipswich,1,1,D,0.0,1.0,A,B. Knight,12.0,13.0,7.0,9.0,26.0,24.0,6.0,3.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,08/09/2001,Liverpool,Aston Villa,1,3,A,0.0,1.0,A,A. P. D'Urso,12.0,10.0,7.0,7.0,19.0,14.0,7.0,0.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,08/09/2001,Man United,Everton,4,1,H,2.0,0.0,H,D. J. Gallagher,18.0,5.0,9.0,1.0,7.0,11.0,6.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,08/09/2001,Middlesbrough,Newcastle,1,4,A,1.0,1.0,D,G. Poll,8.0,8.0,4.0,5.0,15.0,17.0,3.0,3.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,08/09/2001,Sunderland,Blackburn,1,0,H,0.0,0.0,D,M. L Dean,11.0,10.0,4.0,4.0,9.0,14.0,4.0,10.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,09/09/2001,Charlton,Fulham,1,1,D,1.0,1.0,D,J. T. Winter,7.0,16.0,4.0,5.0,22.0,12.0,5.0,6.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,09/09/2001,Tottenham,Southampton,2,0,H,0.0,0.0,D,A. G. Wiley,18.0,15.0,6.0,6.0,15.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,15/09/2001,Bolton,Southampton,0,1,A,0.0,0.0,D,D. Pugh,4.0,10.0,0.0,6.0,11.0,19.0,3.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,15/09/2001,Derby,Leicester,2,3,A,1.0,1.0,D,G. P. Barber,15.0,12.0,9.0,6.0,16.0,23.0,8.0,8.0,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,15/09/2001,Everton,Liverpool,1,3,A,1.0,2.0,A,P.A. Durkin,11.0,13.0,5.0,9.0,16.0,13.0,4.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,15/09/2001,Fulham,Arsenal,1,3,A,0.0,1.0,A,A.G. Wiley,6.0,11.0,3.0,6.0,18.0,20.0,4.0,5.0,3.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,15/09/2001,Middlesbrough,West Ham,2,0,H,2.0,0.0,H,M. A. Riley,13.0,5.0,5.0,1.0,16.0,23.0,8.0,1.0,2.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,15/09/2001,Newcastle,Man United,4,3,H,2.0,1.0,H,S. G. Bennett,15.0,10.0,8.0,7.0,17.0,16.0,8.0,5.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,16/09/2001,Aston Villa,Sunderland,0,0,D,0.0,0.0,D,U. D. Rennie,8.0,4.0,3.0,2.0,20.0,25.0,10.0,3.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,16/09/2001,Charlton,Leeds,0,2,A,0.0,1.0,A,M. R. Halsey,9.0,20.0,4.0,9.0,13.0,14.0,8.0,9.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,16/09/2001,Ipswich,Blackburn,1,1,D,1.0,0.0,H,G. Poll,20.0,6.0,10.0,4.0,8.0,15.0,6.0,13.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,16/09/2001,Tottenham,Chelsea,2,3,A,0.0,1.0,A,S. W. Dunn,11.0,6.0,4.0,4.0,10.0,12.0,6.0,6.0,1.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,17/09/2001,Leicester,Middlesbrough,1,2,A,1.0,0.0,H,N. S. Barry,10.0,13.0,5.0,6.0,19.0,15.0,4.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,19/09/2001,Blackburn,Bolton,1,1,D,0.0,0.0,D,J. T. Winter,20.0,10.0,8.0,5.0,14.0,15.0,10.0,2.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,19/09/2001,Sunderland,Tottenham,1,2,A,0.0,1.0,A,P. A. Durkin,14.0,13.0,8.0,6.0,9.0,14.0,11.0,4.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,22/09/2001,Arsenal,Bolton,1,1,D,0.0,0.0,D,C. R. Wilkes,23.0,7.0,12.0,4.0,9.0,11.0,17.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,22/09/2001,Blackburn,Everton,1,0,H,1.0,0.0,H,G. P. Barber,13.0,14.0,6.0,7.0,18.0,17.0,5.0,4.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,22/09/2001,Leicester,Fulham,0,0,D,0.0,0.0,D,E. K. Wolstenholme,12.0,6.0,5.0,2.0,15.0,21.0,4.0,4.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,22/09/2001,Liverpool,Tottenham,1,0,H,0.0,0.0,D,D. J. Gallagher,14.0,11.0,6.0,5.0,12.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,22/09/2001,Man United,Ipswich,4,0,H,2.0,0.0,H,N. S. Barry,13.0,8.0,8.0,1.0,14.0,17.0,8.0,4.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,22/09/2001,Sunderland,Charlton,2,2,D,0.0,1.0,A,A. P. D'Urso,22.0,13.0,13.0,5.0,20.0,13.0,9.0,8.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,23/09/2001,Chelsea,Middlesbrough,2,2,D,2.0,0.0,H,R. Styles,8.0,4.0,3.0,2.0,17.0,15.0,8.0,2.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,23/09/2001,Leeds,Derby,3,0,H,1.0,0.0,H,A. G. Wiley,19.0,9.0,10.0,2.0,26.0,17.0,9.0,3.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,23/09/2001,West Ham,Newcastle,3,0,H,1.0,0.0,H,P. Jones,17.0,8.0,9.0,5.0,20.0,17.0,10.0,7.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,24/09/2001,Southampton,Aston Villa,1,3,A,1.0,2.0,A,S. W. Dunn,12.0,11.0,4.0,5.0,15.0,18.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,26/09/2001,Newcastle,Leicester,1,0,H,1.0,0.0,H,D. Pugh,12.0,2.0,6.0,2.0,17.0,27.0,10.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,29/09/2001,Bolton,Sunderland,0,2,A,0.0,0.0,D,D. R. Elleray,15.0,14.0,8.0,7.0,10.0,13.0,8.0,4.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,29/09/2001,Charlton,Leicester,2,0,H,1.0,0.0,H,M. L. Dean,14.0,9.0,12.0,6.0,12.0,11.0,4.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,29/09/2001,Derby,Arsenal,0,2,A,0.0,1.0,A,R. Styles,7.0,11.0,5.0,6.0,18.0,19.0,2.0,5.0,3.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,29/09/2001,Everton,West Ham,5,0,H,1.0,0.0,H,P. A. Durkin,18.0,15.0,11.0,5.0,15.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,29/09/2001,Middlesbrough,Southampton,1,3,A,0.0,0.0,D,A. G. Wiley,5.0,8.0,3.0,4.0,16.0,17.0,6.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,29/09/2001,Tottenham,Man United,3,5,A,3.0,0.0,H,J. T. Winter,7.0,18.0,3.0,9.0,16.0,10.0,4.0,7.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,30/09/2001,Aston Villa,Blackburn,2,0,H,0.0,0.0,D,M. R. Halsey,5.0,4.0,2.0,1.0,9.0,15.0,2.0,8.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,30/09/2001,Fulham,Chelsea,1,1,D,0.0,1.0,A,G. Poll,4.0,9.0,1.0,3.0,5.0,14.0,5.0,7.0,1.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,30/09/2001,Ipswich,Leeds,1,2,A,1.0,0.0,H,A. P. D'Urso,11.0,11.0,6.0,7.0,8.0,8.0,10.0,8.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,30/09/2001,Newcastle,Liverpool,0,2,A,0.0,1.0,A,G. P. Barber,7.0,6.0,3.0,2.0,14.0,23.0,7.0,0.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,13/10/2001,Bolton,Newcastle,0,4,A,0.0,1.0,A,M. A. Riley,9.0,15.0,3.0,8.0,10.0,9.0,7.0,8.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,13/10/2001,Charlton,Middlesbrough,0,0,D,0.0,0.0,D,D. R. Elleray,8.0,11.0,4.0,4.0,14.0,13.0,13.0,4.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,13/10/2001,Chelsea,Leicester,2,0,H,2.0,0.0,H,J. T. Winter,22.0,8.0,10.0,2.0,9.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,13/10/2001,Ipswich,Everton,0,0,D,0.0,0.0,D,C. R. Wilkes,7.0,9.0,4.0,6.0,8.0,5.0,8.0,6.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,13/10/2001,Liverpool,Leeds,1,1,D,0.0,1.0,A,A. G. Wiley,10.0,9.0,2.0,3.0,11.0,14.0,6.0,4.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,13/10/2001,Southampton,Arsenal,0,2,A,0.0,1.0,A,G. P. Barber,3.0,21.0,0.0,8.0,15.0,9.0,1.0,6.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,13/10/2001,Sunderland,Man United,1,3,A,0.0,1.0,A,G. Poll,15.0,13.0,7.0,8.0,12.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,14/10/2001,Aston Villa,Fulham,2,0,H,0.0,0.0,D,P. A. Durkin,9.0,11.0,3.0,3.0,9.0,8.0,5.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,14/10/2001,Blackburn,West Ham,7,1,H,3.0,1.0,H,A. P. D'Urso,24.0,12.0,14.0,5.0,8.0,6.0,7.0,7.0,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,15/10/2001,Tottenham,Derby,3,1,H,2.0,1.0,H,M. R. Halsey,24.0,8.0,12.0,6.0,11.0,6.0,16.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,20/10/2001,Arsenal,Blackburn,3,3,D,0.0,1.0,A,U. D. Rennie,18.0,9.0,11.0,5.0,13.0,20.0,5.0,4.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,20/10/2001,Derby,Charlton,1,1,D,1.0,0.0,H,A. P. D'Urso,10.0,11.0,5.0,7.0,12.0,11.0,5.0,5.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,20/10/2001,Everton,Aston Villa,3,2,H,1.0,0.0,H,R. Styles,10.0,11.0,6.0,3.0,15.0,14.0,8.0,4.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,20/10/2001,Leicester,Liverpool,1,4,A,0.0,3.0,A,M. R. Halsey,8.0,12.0,3.0,6.0,11.0,13.0,6.0,6.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,20/10/2001,Man United,Bolton,1,2,A,1.0,1.0,D,G. P. Barber,13.0,7.0,6.0,2.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,20/10/2001,West Ham,Southampton,2,0,H,0.0,0.0,D,N. S. Barry,20.0,10.0,8.0,3.0,16.0,16.0,10.0,7.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,21/10/2001,Fulham,Ipswich,1,1,D,1.0,0.0,H,M. A. Riley,7.0,6.0,3.0,2.0,25.0,17.0,3.0,3.0,2.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,21/10/2001,Leeds,Chelsea,0,0,D,0.0,0.0,D,P. A. Durkin,18.0,14.0,12.0,6.0,20.0,17.0,10.0,8.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,21/10/2001,Newcastle,Tottenham,0,2,A,0.0,2.0,A,A. G. Wiley,8.0,9.0,3.0,3.0,16.0,10.0,7.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
E0,22/10/2001,Middlesbrough,Sunderland,2,0,H,2.0,0.0,H,M. R. Halsey,7.0,15.0,5.0,5.0,18.0,16.0,4.0,5.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
