Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,Season
E0,15/09/2007,Everton,Man United,0,1,A,0.0,0.0,D,A Wiley,8.0,16.0,2.0,8.0,20.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,4.5,3.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,15/09/2007,Portsmouth,Liverpool,0,0,D,0.0,0.0,D,M Riley,9.0,12.0,2.0,6.0,20.0,14.0,5.0,4.0,3.0,2.0,0.0,0.0,5.0,3.5,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,15/09/2007,Sunderland,Reading,2,1,H,1.0,0.0,H,S Tanner,14.0,10.0,8.0,4.0,14.0,18.0,9.0,9.0,1.0,2.0,0.0,0.0,2.25,3.25,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,15/09/2007,Tottenham,Arsenal,1,3,A,1.0,0.0,H,M Clattenburg,14.0,16.0,5.0,10.0,28.0,22.0,8.0,4.0,2.0,2.0,0.0,0.0,2.8,3.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,15/09/2007,West Ham,Middlesbrough,3,0,H,0.0,0.0,D,S Bennett,13.0,16.0,7.0,12.0,14.0,14.0,5.0,8.0,2.0,1.0,0.0,0.0,2.0,3.4,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,15/09/2007,Wigan,Fulham,1,1,D,0.0,1.0,A,R Styles,14.0,10.0,4.0,5.0,8.0,9.0,9.0,4.0,1.0,0.0,0.0,0.0,2.1,3.25,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,16/09/2007,Man City,Aston Villa,1,0,H,0.0,0.0,D,M Atkinson,12.0,11.0,8.0,2.0,11.0,14.0,8.0,6.0,1.0,1.0,0.0,0.0,2.37,3.25,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,17/09/2007,Derby,Newcastle,1,0,H,1.0,0.0,H,P Walton,10.0,8.0,3.0,3.0,16.0,11.0,5.0,5.0,2.0,3.0,0.0,0.0,4.33,3.25,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,22/09/2007,Arsenal,Derby,5,0,H,2.0,0.0,H,M Atkinson,15.0,4.0,9.0,3.0,9.0,12.0,5.0,4.0,1.0,1.0,0.0,0.0,1.14,7.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,22/09/2007,Fulham,Man City,3,3,D,1.0,1.0,D,M Halsey,13.0,11.0,8.0,5.0,10.0,7.0,6.0,2.0,3.0,2.0,0.0,0.0,2.5,3.25,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,22/09/2007,Liverpool,Birmingham,0,0,D,0.0,0.0,D,L Mason,18.0,5.0,4.0,2.0,3.0,10.0,11.0,2.0,0.0,2.0,0.0,0.0,1.22,5.25,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,22/09/2007,Middlesbrough,Sunderland,2,2,D,1.0,1.0,D,H Webb,16.0,11.0,5.0,6.0,18.0,11.0,7.0,2.0,3.0,4.0,0.0,0.0,2.1,3.2,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,22/09/2007,Reading,Wigan,2,1,H,1.0,0.0,H,K Stroud,15.0,9.0,7.0,5.0,17.0,13.0,6.0,7.0,3.0,2.0,0.0,0.0,2.1,3.2,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,23/09/2007,Aston Villa,Everton,2,0,H,1.0,0.0,H,L Probert,8.0,8.0,3.0,6.0,17.0,12.0,6.0,3.0,1.0,0.0,0.0,0.0,2.25,3.2,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,23/09/2007,Blackburn,Portsmouth,0,1,A,0.0,1.0,A,C Foy,9.0,13.0,3.0,7.0,6.0,16.0,7.0,4.0,0.0,3.0,0.0,0.0,1.9,3.3,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,23/09/2007,Bolton,Tottenham,1,1,D,1.0,1.0,D,A Marriner,5.0,10.0,4.0,7.0,14.0,15.0,4.0,11.0,0.0,2.0,0.0,0.0,2.8,3.25,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,23/09/2007,Man United,Chelsea,2,0,H,1.0,0.0,H,M Dean,17.0,4.0,9.0,1.0,10.0,15.0,10.0,1.0,2.0,2.0,0.0,1.0,2.1,3.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,23/09/2007,Newcastle,West Ham,3,1,H,2.0,1.0,H,M Riley,12.0,13.0,4.0,8.0,16.0,15.0,1.0,5.0,1.0,3.0,0.0,0.0,2.0,3.4,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,29/09/2007,Birmingham,Man United,0,1,A,0.0,0.0,D,S Bennett,17.0,11.0,9.0,4.0,14.0,11.0,4.0,4.0,3.0,1.0,0.0,0.0,6.5,4.0,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,29/09/2007,Chelsea,Fulham,0,0,D,0.0,0.0,D,M Atkinson,16.0,6.0,4.0,1.0,8.0,18.0,9.0,4.0,1.0,1.0,1.0,0.0,1.3,5.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,29/09/2007,Derby,Bolton,1,1,D,1.0,1.0,D,R Styles,10.0,12.0,6.0,7.0,15.0,8.0,7.0,8.0,3.0,2.0,0.0,0.0,2.7,3.25,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,29/09/2007,Man City,Newcastle,3,1,H,1.0,1.0,D,C Foy,16.0,12.0,12.0,8.0,7.0,10.0,3.0,9.0,0.0,0.0,0.0,0.0,2.25,3.25,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,29/09/2007,Portsmouth,Reading,7,4,H,2.0,1.0,H,M Halsey,25.0,13.0,17.0,7.0,4.0,7.0,8.0,4.0,1.0,1.0,0.0,0.0,1.72,3.4,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,29/09/2007,Sunderland,Blackburn,1,2,A,0.0,0.0,D,P Walton,14.0,14.0,12.0,8.0,11.0,4.0,10.0,2.0,1.0,0.0,0.0,0.0,2.75,3.25,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,29/09/2007,West Ham,Arsenal,0,1,A,0.0,1.0,A,A Wiley,9.0,16.0,4.0,12.0,15.0,14.0,3.0,14.0,2.0,2.0,0.0,0.0,4.5,3.5,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,29/09/2007,Wigan,Liverpool,0,1,A,0.0,0.0,D,M Clattenburg,9.0,14.0,3.0,10.0,11.0,10.0,5.0,6.0,2.0,1.0,0.0,0.0,6.5,3.8,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,30/09/2007,Everton,Middlesbrough,2,0,H,1.0,0.0,H,M Riley,13.0,13.0,9.0,5.0,17.0,21.0,2.0,6.0,0.0,4.0,0.0,0.0,1.8,3.5,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,01/10/2007,Tottenham,Aston Villa,4,4,D,1.0,3.0,A,M Dean,19.0,7.0,12.0,7.0,10.0,13.0,13.0,3.0,2.0,3.0,0.0,0.0,1.9,3.25,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,06/10/2007,Aston Villa,West Ham,1,0,H,1.0,0.0,H,S Tanner,5.0,8.0,5.0,3.0,17.0,12.0,7.0,4.0,3.0,2.0,0.0,0.0,1.83,3.6,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,06/10/2007,Man United,Wigan,4,0,H,0.0,0.0,D,M Riley,17.0,6.0,12.0,2.0,12.0,6.0,12.0,2.0,1.0,1.0,0.0,0.0,1.16,6.5,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,07/10/2007,Arsenal,Sunderland,3,2,H,2.0,1.0,H,R Styles,18.0,11.0,8.0,7.0,10.0,9.0,8.0,2.0,0.0,2.0,0.0,1.0,1.16,6.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,07/10/2007,Blackburn,Birmingham,2,1,H,1.0,0.0,H,M Clattenburg,17.0,6.0,5.0,5.0,15.0,13.0,6.0,7.0,3.0,1.0,0.0,0.0,1.66,3.75,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,07/10/2007,Bolton,Chelsea,0,1,A,0.0,1.0,A,A Wiley,13.0,15.0,7.0,8.0,17.0,8.0,5.0,5.0,5.0,1.0,0.0,0.0,5.0,3.6,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,07/10/2007,Fulham,Portsmouth,0,2,A,0.0,0.0,D,H Webb,13.0,14.0,10.0,8.0,7.0,17.0,8.0,5.0,1.0,0.0,0.0,0.0,2.62,3.25,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,07/10/2007,Liverpool,Tottenham,2,2,D,1.0,1.0,D,M Halsey,21.0,11.0,9.0,6.0,18.0,10.0,5.0,3.0,0.0,1.0,0.0,0.0,1.53,4.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,07/10/2007,Man City,Middlesbrough,3,1,H,2.0,0.0,H,S Bennett,18.0,17.0,13.0,11.0,11.0,13.0,8.0,8.0,2.0,3.0,0.0,0.0,1.66,3.6,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,07/10/2007,Newcastle,Everton,3,2,H,1.0,0.0,H,M Atkinson,15.0,11.0,10.0,6.0,13.0,19.0,8.0,2.0,2.0,1.0,0.0,0.0,2.1,3.3,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
E0,07/10/2007,Reading,Derby,1,0,H,0.0,0.0,D,L Mason,11.0,7.0,3.0,0.0,9.0,18.0,3.0,3.0,1.0,1.0,0.0,0.0,1.72,3.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08
